# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	165194	166945	+			KAG5487055.1	hypothetical protein			LSCM1_07725	1752		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	165194	166945	+	KAG5487055.1			hypothetical protein			LSCM1_07725	1752	583	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	168482	170233	+							LSCM1_07726	1752		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	168482	170233	+			KAG5487056.1	hypothetical protein			LSCM1_07726	1752		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	168482	170233	+	KAG5487056.1			hypothetical protein			LSCM1_07726	1752	583	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	171766	173517	+							LSCM1_07727	1752		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	171766	173517	+			KAG5487057.1	hypothetical protein			LSCM1_07727	1752		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	171766	173517	+	KAG5487057.1			hypothetical protein			LSCM1_07727	1752	583	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	175597	176619	+							LSCM1_07728	1023		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	175597	176619	+			KAG5487058.1	hypothetical protein			LSCM1_07728	1023		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	175597	176619	+	KAG5487058.1			hypothetical protein			LSCM1_07728	1023	340	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	177488	183832	+							LSCM1_07729	6345		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	177488	183832	+			KAG5487059.1	hypothetical protein			LSCM1_07729	6345		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	177488	183832	+	KAG5487059.1			hypothetical protein			LSCM1_07729	6345	2114	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	184481	184894	+							LSCM1_07730	414		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	184481	184894	+			KAG5487060.1	hypothetical protein			LSCM1_07730	414		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	184481	184894	+	KAG5487060.1			hypothetical protein			LSCM1_07730	414	137	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	186278	187276	+							LSCM1_07731	999		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	186278	187276	+			KAG5487061.1	hypothetical protein			LSCM1_07731	999		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	186278	187276	+	KAG5487061.1			hypothetical protein			LSCM1_07731	999	332	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	188742	189920	+							LSCM1_07732	1179		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	188742	189920	+			KAG5487062.1	hypothetical protein			LSCM1_07732	1179		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	188742	189920	+	KAG5487062.1			hypothetical protein			LSCM1_07732	1179	392	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	190741	191181	+							LSCM1_07733	441		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	190741	191181	+			KAG5487063.1	hypothetical protein			LSCM1_07733	441		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	190741	191181	+	KAG5487063.1			hypothetical protein			LSCM1_07733	441	146	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	192068	193255	+							LSCM1_07734	1188		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	192068	193255	+			KAG5487064.1	hypothetical protein			LSCM1_07734	1188		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	192068	193255	+	KAG5487064.1			hypothetical protein			LSCM1_07734	1188	395	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	194434	196920	+							LSCM1_07735	2487		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	194434	196920	+			KAG5487065.1	hypothetical protein			LSCM1_07735	2487		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	194434	196920	+	KAG5487065.1			hypothetical protein			LSCM1_07735	2487	828	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	200232	203225	+							LSCM1_07736	2994		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	200232	203225	+			KAG5487066.1	hypothetical protein			LSCM1_07736	2994		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	200232	203225	+	KAG5487066.1			hypothetical protein			LSCM1_07736	2994	997	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	203954	206692	+							LSCM1_07737	2739		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	203954	206692	+			KAG5487067.1	hypothetical protein			LSCM1_07737	2739		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	203954	206692	+	KAG5487067.1			hypothetical protein			LSCM1_07737	2739	912	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	207370	210366	+							LSCM1_07738	2997		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	207370	210366	+			KAG5487068.1	hypothetical protein			LSCM1_07738	2997		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	207370	210366	+	KAG5487068.1			hypothetical protein			LSCM1_07738	2997	998	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	211688	214216	+							LSCM1_07739	2529		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	211688	214216	+			KAG5487069.1	hypothetical protein			LSCM1_07739	2529		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	211688	214216	+	KAG5487069.1			hypothetical protein			LSCM1_07739	2529	842	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	215153	218902	+							LSCM1_07740	3750		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	215153	218902	+			KAG5487070.1	hypothetical protein			LSCM1_07740	3750		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	215153	218902	+	KAG5487070.1			hypothetical protein			LSCM1_07740	3750	1249	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	219539	225049	+							LSCM1_07741	5511		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	219539	225049	+			KAG5487071.1	hypothetical protein			LSCM1_07741	5511		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	219539	225049	+	KAG5487071.1			hypothetical protein			LSCM1_07741	5511	1836	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	226306	229071	+							LSCM1_07742	2766		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	226306	229071	+			KAG5487072.1	hypothetical protein			LSCM1_07742	2766		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	226306	229071	+	KAG5487072.1			hypothetical protein			LSCM1_07742	2766	921	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	230578	231819	+							LSCM1_07743	1242		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	230578	231819	+			KAG5487073.1	hypothetical protein			LSCM1_07743	1242		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	230578	231819	+	KAG5487073.1			hypothetical protein			LSCM1_07743	1242	413	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	233014	240891	+							LSCM1_07744	7878		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	233014	240891	+			KAG5487074.1	hypothetical protein			LSCM1_07744	7878		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	233014	240891	+	KAG5487074.1			hypothetical protein			LSCM1_07744	7878	2625	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	243277	244317	+							LSCM1_07745	1041		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	243277	244317	+			KAG5487075.1	hypothetical protein			LSCM1_07745	1041		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	243277	244317	+	KAG5487075.1			hypothetical protein			LSCM1_07745	1041	346	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	245401	253467	+							LSCM1_07746	8067		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	245401	253467	+			KAG5487076.1	hypothetical protein			LSCM1_07746	8067		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	245401	253467	+	KAG5487076.1			hypothetical protein			LSCM1_07746	8067	2688	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	254943	259607	+							LSCM1_07747	4665		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	254943	259607	+			KAG5487077.1	hypothetical protein			LSCM1_07747	4665		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	254943	259607	+	KAG5487077.1			hypothetical protein			LSCM1_07747	4665	1554	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	262662	266741	+							LSCM1_07748	4080		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	262662	266741	+			KAG5487078.1	hypothetical protein			LSCM1_07748	4080		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	262662	266741	+	KAG5487078.1			hypothetical protein			LSCM1_07748	4080	1359	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	269107	273177	+							LSCM1_07749	4071		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	269107	273177	+			KAG5487079.1	hypothetical protein			LSCM1_07749	4071		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	269107	273177	+	KAG5487079.1			hypothetical protein			LSCM1_07749	4071	1356	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	274510	276945	+							LSCM1_07750	2436		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	274510	276945	+			KAG5487080.1	hypothetical protein			LSCM1_07750	2436		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	274510	276945	+	KAG5487080.1			hypothetical protein			LSCM1_07750	2436	811	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	278712	279803	+							LSCM1_07751	1092		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	278712	279803	+			KAG5487081.1	hypothetical protein			LSCM1_07751	1092		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	278712	279803	+	KAG5487081.1			hypothetical protein			LSCM1_07751	1092	363	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	281317	283821	+							LSCM1_07752	2505		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	281317	283821	+			KAG5487082.1	hypothetical protein			LSCM1_07752	2505		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	281317	283821	+	KAG5487082.1			hypothetical protein			LSCM1_07752	2505	834	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	291822	295661	+							LSCM1_07754	3840		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	291822	295661	+			KAG5487083.1	hypothetical protein			LSCM1_07754	3840		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	291822	295661	+	KAG5487083.1			hypothetical protein			LSCM1_07754	3840	1279	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	297036	297479	+							LSCM1_07755	444		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	297036	297479	+			KAG5487084.1	hypothetical protein			LSCM1_07755	444		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	297036	297479	+	KAG5487084.1			hypothetical protein			LSCM1_07755	444	147	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	299439	300599	+							LSCM1_07756	1161		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	299439	300599	+			KAG5487085.1	hypothetical protein			LSCM1_07756	1161		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	299439	300599	+	KAG5487085.1			hypothetical protein			LSCM1_07756	1161	386	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	303185	303679	+							LSCM1_07758	495		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	303185	303679	+			KAG5487086.1	hypothetical protein			LSCM1_07758	495		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	303185	303679	+	KAG5487086.1			hypothetical protein			LSCM1_07758	495	164	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	304801	307611	+							LSCM1_07759	2811		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	304801	307611	+			KAG5487087.1	hypothetical protein			LSCM1_07759	2811		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	304801	307611	+	KAG5487087.1			hypothetical protein			LSCM1_07759	2811	936	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	308645	309565	+							LSCM1_07760	921		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	308645	309565	+			KAG5487088.1	hypothetical protein			LSCM1_07760	921		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	308645	309565	+	KAG5487088.1			hypothetical protein			LSCM1_07760	921	306	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	312177	316808	+							LSCM1_07761	4632		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	312177	316808	+			KAG5487089.1	hypothetical protein			LSCM1_07761	4632		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	312177	316808	+	KAG5487089.1			hypothetical protein			LSCM1_07761	4632	1543	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	318187	320115	+							LSCM1_07762	1929		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	318187	320115	+			KAG5487090.1	hypothetical protein			LSCM1_07762	1929		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	318187	320115	+	KAG5487090.1			hypothetical protein			LSCM1_07762	1929	642	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	321268	321735	+							LSCM1_07763	468		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	321268	321735	+			KAG5487091.1	hypothetical protein			LSCM1_07763	468		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	321268	321735	+	KAG5487091.1			hypothetical protein			LSCM1_07763	468	155	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	322646	327754	+							LSCM1_07764	5109		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	322646	327754	+			KAG5487092.1	hypothetical protein			LSCM1_07764	5109		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	322646	327754	+	KAG5487092.1			hypothetical protein			LSCM1_07764	5109	1702	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	328552	329169	+							LSCM1_07765	618		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	328552	329169	+			KAG5487093.1	hypothetical protein			LSCM1_07765	618		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	328552	329169	+	KAG5487093.1			hypothetical protein			LSCM1_07765	618	205	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	330583	336465	+							LSCM1_07766	5883		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	330583	336465	+			KAG5487094.1	hypothetical protein			LSCM1_07766	5883		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	330583	336465	+	KAG5487094.1			hypothetical protein			LSCM1_07766	5883	1960	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	337160	338077	+							LSCM1_07767	918		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	337160	338077	+			KAG5487095.1	hypothetical protein			LSCM1_07767	918		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	337160	338077	+	KAG5487095.1			hypothetical protein			LSCM1_07767	918	305	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	339812	342916	+							LSCM1_07768	3105		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	339812	342916	+			KAG5487096.1	hypothetical protein			LSCM1_07768	3105		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	339812	342916	+	KAG5487096.1			hypothetical protein			LSCM1_07768	3105	1034	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	343536	346799	+							LSCM1_07769	3264		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	343536	346799	+			KAG5487097.1	hypothetical protein			LSCM1_07769	3264		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	343536	346799	+	KAG5487097.1			hypothetical protein			LSCM1_07769	3264	1087	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	348657	350180	+							LSCM1_07770	1524		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	348657	350180	+			KAG5487098.1	hypothetical protein			LSCM1_07770	1524		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	348657	350180	+	KAG5487098.1			hypothetical protein			LSCM1_07770	1524	507	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	350926	354627	+							LSCM1_07771	3702		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	350926	354627	+			KAG5487099.1	hypothetical protein			LSCM1_07771	3702		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	350926	354627	+	KAG5487099.1			hypothetical protein			LSCM1_07771	3702	1233	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	355570	358281	+							LSCM1_07772	2712		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	355570	358281	+			KAG5487100.1	hypothetical protein			LSCM1_07772	2712		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	355570	358281	+	KAG5487100.1			hypothetical protein			LSCM1_07772	2712	903	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	359462	361501	+							LSCM1_07773	2040		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	359462	361501	+			KAG5487101.1	hypothetical protein			LSCM1_07773	2040		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	359462	361501	+	KAG5487101.1			hypothetical protein			LSCM1_07773	2040	679	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	374856	376034	-							LSCM1_07774	1179		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	374856	376034	-			KAG5487102.1	hypothetical protein			LSCM1_07774	1179		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	374856	376034	-	KAG5487102.1			hypothetical protein			LSCM1_07774	1179	392	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	377544	378989	-							LSCM1_07775	1446		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	5	CM030400.1	377544	378989	-			KAG5487103.1	hypothetical protein			LSCM1_07775	1446		
