# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	193565	193894	-							LDBPK_140530	330		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	193565	193894	-	CBZ32713.1			hypothetical protein, conserved			LDBPK_140530	330	109	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	194649	196163	-							LDBPK_140540	1515		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	194649	196163	-	CBZ32714.1			hypothetical protein, conserved			LDBPK_140540	1515	504	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	197869	199368	-							LDBPK_140550	1500		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	197869	199368	-	CBZ32715.1			ion transport protein-like protein			LDBPK_140550	1500	499	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	202440	203534	-							LDBPK_140560	1095		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	202440	203534	-	CBZ32716.1			hypothetical protein, unknown function			LDBPK_140560	1095	364	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	208094	209560	-							LDBPK_140570	1467		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	208094	209560	-	CBZ32717.1			hypothetical protein, unknown function			LDBPK_140570	1467	488	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	212425	215949	-							LDBPK_140580	3525		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	212425	215949	-	CBZ32718.1			hypothetical protein, conserved			LDBPK_140580	3525	1174	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	217215	217595	-							LDBPK_140590	381		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	217215	217595	-	CBZ32719.1			hypothetical protein, conserved			LDBPK_140590	381	126	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	218168	222319	-							LDBPK_140600	4152		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	218168	222319	-	CBZ32720.1			hypothetical protein, conserved			LDBPK_140600	4152	1383	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	223834	225303	-							LDBPK_140610	1470		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	223834	225303	-	CBZ32721.1			hypothetical protein, conserved			LDBPK_140610	1470	489	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	225941	227332	-							LDBPK_140620	1392		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	225941	227332	-	CBZ32722.1			hypothetical protein, conserved			LDBPK_140620	1392	463	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	228067	229842	-							LDBPK_140630	1776		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	228067	229842	-	CBZ32723.1			hypothetical protein, conserved			LDBPK_140630	1776	591	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	230708	231388	-							LDBPK_140640	681		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	230708	231388	-	CBZ32724.1			hypothetical protein, conserved			LDBPK_140640	681	226	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	234791	235708	-							LDBPK_140650	918		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	234791	235708	-	CBZ32725.1			hypothetical protein, unknown function			LDBPK_140650	918	305	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	237854	238696	-							LDBPK_140660	843		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	237854	238696	-	CBZ32726.1			fatty acid elongase, putative			LDBPK_140660	843	280	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	241885	242742	-							LDBPK_140670	858		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	241885	242742	-	CBZ32727.1			fatty acid elongase, putative			LDBPK_140670	858	285	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	244333	245187	-							LDBPK_140680	855		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	244333	245187	-	CBZ32728.1			fatty acid elongase, putative			LDBPK_140680	855	284	
gene	pseudogene	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	247741	247812	-							LDBPK_140690	72		pseudo
CDS	without_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	247741	247812	-				hypothetical protein			LDBPK_140690	72		pseudo
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	250499	251383	-							LDBPK_140700	885		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	250499	251383	-	CBZ32730.1			fatty acid elongase, putative			LDBPK_140700	885	294	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	262121	262927	-							LDBPK_140710	807		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	262121	262927	-	CBZ32731.1			fatty acid elongase, putative			LDBPK_140710	807	268	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	266397	266834	-							LDBPK_140730	438		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	266397	266834	-	CBZ32732.1			fatty acid elongase, putative			LDBPK_140730	438	146	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	268455	269462	-							LDBPK_140740	1008		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	268455	269462	-	CBZ32733.1			fatty acid elongase, putative			LDBPK_140740	1008	335	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	273879	274859	-							LDBPK_140750	981		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	273879	274859	-	CBZ32734.1			fatty acid elongase, putative			LDBPK_140750	981	326	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	280519	281490	-							LDBPK_140760	972		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	280519	281490	-	CBZ32735.1			fatty acid elongase, putative			LDBPK_140760	972	323	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	286064	287191	-							LDBPK_140770	1128		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	286064	287191	-	CBZ32736.1			fatty acid elongase, puatative			LDBPK_140770	1128	375	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	293315	294493	-							LDBPK_140790	1179		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	293315	294493	-	CBZ32737.1			fatty acid elongase, putative			LDBPK_140790	1179	392	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	301455	302366	-							LDBPK_140800	912		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	301455	302366	-	CBZ32738.1			fatty acid elongase, putative			LDBPK_140800	912	303	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	304129	309996	-							LDBPK_140810	5868		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	304129	309996	-	CBZ32739.1			hypothetical protein, conserved			LDBPK_140810	5868	1955	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	310884	312137	-							LDBPK_140820	1254		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	310884	312137	-	CBZ32740.1			guanine nucleotide-binding protein-like protein			LDBPK_140820	1254	417	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	314711	315904	-							LDBPK_140830	1194		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	314711	315904	-	CBZ32741.1			hypothetical protein, unknown function			LDBPK_140830	1194	397	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	316884	317444	-							LDBPK_140840	561		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	316884	317444	-	CBZ32742.1			hypothetical protein, conserved			LDBPK_140840	561	186	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	318105	330794	-							LDBPK_140850	12690		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	318105	330794	-	CBZ32743.1			hypothetical protein, conserved			LDBPK_140850	12690	4229	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	333546	334835	-							LDBPK_140860	1290		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	333546	334835	-	CBZ32744.1			hypothetical protein, conserved			LDBPK_140860	1290	429	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	337299	341225	-							LDBPK_140870	3927		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	337299	341225	-	CBZ32745.1			kinesin, putative			LDBPK_140870	3927	1308	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	342561	344294	-							LDBPK_140880	1734		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	342561	344294	-	CBZ32746.1			hypothetical protein, conserved			LDBPK_140880	1734	577	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	345625	347406	-							LDBPK_140890	1782		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	345625	347406	-	CBZ32747.1			protein kinase, putative			LDBPK_140890	1782	593	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	350639	354427	-							LDBPK_140900	3789		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	350639	354427	-	CBZ32748.1			SNF2 family helicase-like protein, putative			LDBPK_140900	3789	1262	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	357490	357837	-							LDBPK_140910	348		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	357490	357837	-	CBZ32749.1			calpain-like cysteine peptidase, putative			LDBPK_140910	348	115	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	360214	360561	-							LDBPK_140920	348		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	360214	360561	-	CBZ32750.1			calpain-like cysteine peptidase, putative			LDBPK_140920	348	115	
gene	pseudogene	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	363155	364559	-							LDBPK_140930	1405		pseudo
CDS	without_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	363155	364559	-				hypothetical protein, conserved			LDBPK_140930	1405		pseudo
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	366044	369307	-							LDBPK_140940	3264		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	366044	369307	-	CBZ32752.1			hypothetical protein, conserved			LDBPK_140940	3264	1087	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	370354	372327	-							LDBPK_140950	1974		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	370354	372327	-	CBZ32753.1			hypothetical protein, conserved			LDBPK_140950	1974	657	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	375861	378773	-							LDBPK_140960	2913		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	375861	378773	-	CBZ32754.1			protein phosphatase 2C-like protein			LDBPK_140960	2913	970	
gene	snoRNA	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	383505	383618	-							LDBPK_14snoRNA1	114		
ncRNA	snoRNA	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	383505	383618	-							LDBPK_14snoRNA1	114		
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	386013	387833	-							LDBPK_140970	1821		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	386013	387833	-	CBZ32755.1			glutathione synthetase, putative			LDBPK_140970	1821	606	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	388746	393392	-							LDBPK_140980	4647		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	388746	393392	-	CBZ32756.1			mitochondrial DNA polymerase I protein C, putative			LDBPK_140980	4647	1548	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	396401	398986	-							LDBPK_140990	2586		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	396401	398986	-	CBZ32757.1			immunodominant antigen, putative			LDBPK_140990	2586	861	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	401664	404252	-							LDBPK_141000	2589		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	401664	404252	-	CBZ32758.1			hypothetical protein, conserved			LDBPK_141000	2589	862	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	406767	407273	-							LDBPK_141010	507		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	406767	407273	-	CBZ32759.1			hypothetical protein, conserved			LDBPK_141010	507	168	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	408543	411887	-							LDBPK_141020	3345		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	408543	411887	-	CBZ32760.1			RNA editing 3' terminal uridylyl transferase 1			LDBPK_141020	3345	1114	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	414071	414934	-							LDBPK_141030	864		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	414071	414934	-	CBZ32761.1			hypothetical protein, conserved			LDBPK_141030	864	287	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	420439	422379	-							LDBPK_141040	1941		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	420439	422379	-	CBZ32762.1			hypothetical protein, conserved			LDBPK_141040	1941	646	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	424294	425424	-							LDBPK_141050	1131		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	424294	425424	-	CBZ32763.1			ADP/ATP mitochondrial carrier-like protein			LDBPK_141050	1131	376	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	427541	428851	-							LDBPK_141060	1311		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	427541	428851	-	CBZ32764.1			hypothetical protein, conserved			LDBPK_141060	1311	436	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	429268	432327	-							LDBPK_141070	3060		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	429268	432327	-	CBZ32765.1			hypothetical protein, conserved			LDBPK_141070	3060	1019	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	433787	434731	-							LDBPK_141080	945		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	433787	434731	-	CBZ32766.1			hypothetical protein, conserved			LDBPK_141080	945	314	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	435425	436942	-							LDBPK_141090	1518		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	435425	436942	-	CBZ32767.1			hypothetical protein, conserved			LDBPK_141090	1518	505	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	439810	440352	-							LDBPK_141100	543		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	439810	440352	-	CBZ32768.1			hypothetical protein, conserved			LDBPK_141100	543	180	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	440990	441613	-							LDBPK_141110	624		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	440990	441613	-	CBZ32769.1			hypothetical protein, conserved			LDBPK_141110	624	207	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	443778	444590	-							LDBPK_141120	813		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	443778	444590	-	CBZ32770.1			hypothetical protein, conserved			LDBPK_141120	813	270	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	446799	459605	+							LDBPK_141130	12807		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	446799	459605	+	CBZ32771.1			dynein heavy chain, putative			LDBPK_141130	12807	4268	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	462861	465578	+							LDBPK_141140	2718		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	462861	465578	+	CBZ32772.1			protein kinase, putative			LDBPK_141140	2718	905	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	467861	469057	+							LDBPK_141150	1197		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	467861	469057	+	CBZ32773.1			hypothetical protein, conserved			LDBPK_141150	1197	398	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	469906	470598	+							LDBPK_141160	693		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	469906	470598	+	CBZ32774.1			hypothetical protein, conserved			LDBPK_141160	693	230	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	474741	476162	+							LDBPK_141170	1422		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	474741	476162	+	CBZ32775.1			hypothetical protein, unknown function			LDBPK_141170	1422	473	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	480206	480739	+							LDBPK_141180	534		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	480206	480739	+	CBZ32776.1			kinesin K39, putative			LDBPK_141180	534	178	partial
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	493765	494421	+							LDBPK_141190	657		partial
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	14	FR799601.2	493765	494421	+	CBZ32777.1			kinesin K39, putative			LDBPK_141190	657	219	partial
