# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	469842	471413	-							CUR178_08019	1572		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	469842	471413	-			KAG5486652.1	hypothetical protein			CUR178_08019	1572		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	469842	471413	-	KAG5486652.1			hypothetical protein			CUR178_08019	1572	523	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	472128	472691	-							CUR178_08020	564		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	472128	472691	-			KAG5486653.1	hypothetical protein			CUR178_08020	564		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	472128	472691	-	KAG5486653.1			hypothetical protein			CUR178_08020	564	187	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	473710	473970	-							CUR178_08021	261		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	473710	473970	-			KAG5486654.1	hypothetical protein			CUR178_08021	261		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	473710	473970	-	KAG5486654.1			hypothetical protein			CUR178_08021	261	86	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	477515	478621	-							CUR178_08022	1107		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	477515	478621	-			KAG5486655.1	hypothetical protein			CUR178_08022	1107		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	477515	478621	-	KAG5486655.1			hypothetical protein			CUR178_08022	1107	368	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	479573	482758	-							CUR178_08023	3186		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	479573	482758	-			KAG5486656.1	hypothetical protein			CUR178_08023	3186		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	479573	482758	-	KAG5486656.1			hypothetical protein			CUR178_08023	3186	1061	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	483888	485018	-							CUR178_08024	1131		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	483888	485018	-			KAG5486657.1	hypothetical protein			CUR178_08024	1131		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	483888	485018	-	KAG5486657.1			hypothetical protein			CUR178_08024	1131	376	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	493834	495573	+							CUR178_08025	1740		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	493834	495573	+			KAG5486658.1	hypothetical protein			CUR178_08025	1740		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	493834	495573	+	KAG5486658.1			hypothetical protein			CUR178_08025	1740	579	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	496827	498758	+							CUR178_08026	1932		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	496827	498758	+			KAG5486659.1	hypothetical protein			CUR178_08026	1932		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	496827	498758	+	KAG5486659.1			hypothetical protein			CUR178_08026	1932	643	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	499879	501753	+							CUR178_08027	1875		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	499879	501753	+			KAG5486660.1	hypothetical protein			CUR178_08027	1875		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	4	CM030579.1	499879	501753	+	KAG5486660.1			hypothetical protein			CUR178_08027	1875	624	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	6613	9354	+							CUR178_07577	2742		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	6613	9354	+			KAG5486266.1	hypothetical protein			CUR178_07577	2742		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	6613	9354	+	KAG5486266.1			hypothetical protein			CUR178_07577	2742	913	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	9812	10234	+							CUR178_07578	423		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	9812	10234	+			KAG5486267.1	hypothetical protein			CUR178_07578	423		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	9812	10234	+	KAG5486267.1			hypothetical protein			CUR178_07578	423	140	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	10794	11381	+							CUR178_07579	588		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	10794	11381	+			KAG5486268.1	hypothetical protein			CUR178_07579	588		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	10794	11381	+	KAG5486268.1			hypothetical protein			CUR178_07579	588	195	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	12475	14220	+							CUR178_07580	1746		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	12475	14220	+			KAG5486269.1	hypothetical protein			CUR178_07580	1746		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	12475	14220	+	KAG5486269.1			hypothetical protein			CUR178_07580	1746	581	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	15430	17955	+							CUR178_07581	2526		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	15430	17955	+			KAG5486270.1	hypothetical protein			CUR178_07581	2526		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	15430	17955	+	KAG5486270.1			hypothetical protein			CUR178_07581	2526	841	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	19211	21712	+							CUR178_07582	2502		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	19211	21712	+			KAG5486271.1	hypothetical protein			CUR178_07582	2502		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	19211	21712	+	KAG5486271.1			hypothetical protein			CUR178_07582	2502	833	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	23782	24057	+							CUR178_07583	276		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	23782	24057	+			KAG5486272.1	hypothetical protein			CUR178_07583	276		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	23782	24057	+	KAG5486272.1			hypothetical protein			CUR178_07583	276	91	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	24982	25590	+							CUR178_07584	609		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	24982	25590	+			KAG5486273.1	hypothetical protein			CUR178_07584	609		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	24982	25590	+	KAG5486273.1			hypothetical protein			CUR178_07584	609	202	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	26952	27491	+							CUR178_07585	540		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	26952	27491	+			KAG5486274.1	hypothetical protein			CUR178_07585	540		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	26952	27491	+	KAG5486274.1			hypothetical protein			CUR178_07585	540	179	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	29370	31283	+							CUR178_07586	1914		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	29370	31283	+			KAG5486275.1	hypothetical protein			CUR178_07586	1914		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	29370	31283	+	KAG5486275.1			hypothetical protein			CUR178_07586	1914	637	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	35055	35426	+							CUR178_07587	372		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	35055	35426	+			KAG5486276.1	hypothetical protein			CUR178_07587	372		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	35055	35426	+	KAG5486276.1			hypothetical protein			CUR178_07587	372	123	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	36458	37444	+							CUR178_07588	987		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	36458	37444	+			KAG5486277.1	hypothetical protein			CUR178_07588	987		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	36458	37444	+	KAG5486277.1			hypothetical protein			CUR178_07588	987	328	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	39296	40585	+							CUR178_07589	1290		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	39296	40585	+			KAG5486278.1	hypothetical protein			CUR178_07589	1290		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	39296	40585	+	KAG5486278.1			hypothetical protein			CUR178_07589	1290	429	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	43518	45539	+							CUR178_07590	2022		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	43518	45539	+			KAG5486279.1	hypothetical protein			CUR178_07590	2022		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	43518	45539	+	KAG5486279.1			hypothetical protein			CUR178_07590	2022	673	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	47013	48341	+							CUR178_07591	1329		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	47013	48341	+			KAG5486280.1	hypothetical protein			CUR178_07591	1329		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	47013	48341	+	KAG5486280.1			hypothetical protein			CUR178_07591	1329	442	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	49299	50894	+							CUR178_07592	1596		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	49299	50894	+			KAG5486281.1	hypothetical protein			CUR178_07592	1596		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	49299	50894	+	KAG5486281.1			hypothetical protein			CUR178_07592	1596	531	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	51393	53636	+							CUR178_07593	2244		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	51393	53636	+			KAG5486282.1	hypothetical protein			CUR178_07593	2244		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	51393	53636	+	KAG5486282.1			hypothetical protein			CUR178_07593	2244	747	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	54776	56176	+							CUR178_07594	1401		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	54776	56176	+			KAG5486283.1	hypothetical protein			CUR178_07594	1401		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	54776	56176	+	KAG5486283.1			hypothetical protein			CUR178_07594	1401	466	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	57736	58833	+							CUR178_07595	1098		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	57736	58833	+			KAG5486284.1	hypothetical protein			CUR178_07595	1098		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	57736	58833	+	KAG5486284.1			hypothetical protein			CUR178_07595	1098	365	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	60050	62386	+							CUR178_07596	2337		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	60050	62386	+			KAG5486285.1	hypothetical protein			CUR178_07596	2337		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	60050	62386	+	KAG5486285.1			hypothetical protein			CUR178_07596	2337	778	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	63751	68247	+							CUR178_07597	4497		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	63751	68247	+			KAG5486286.1	hypothetical protein			CUR178_07597	4497		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	63751	68247	+	KAG5486286.1			hypothetical protein			CUR178_07597	4497	1498	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	71666	74590	+							CUR178_07598	2925		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	71666	74590	+			KAG5486287.1	hypothetical protein			CUR178_07598	2925		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	71666	74590	+	KAG5486287.1			hypothetical protein			CUR178_07598	2925	974	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	78594	80561	+							CUR178_07599	1968		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	78594	80561	+			KAG5486288.1	hypothetical protein			CUR178_07599	1968		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	78594	80561	+	KAG5486288.1			hypothetical protein			CUR178_07599	1968	655	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	82205	83500	+							CUR178_07600	1296		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	82205	83500	+			KAG5486289.1	hypothetical protein			CUR178_07600	1296		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	82205	83500	+	KAG5486289.1			hypothetical protein			CUR178_07600	1296	431	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	83650	84255	+							CUR178_07601	606		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	83650	84255	+			KAG5486290.1	hypothetical protein			CUR178_07601	606		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	83650	84255	+	KAG5486290.1			hypothetical protein			CUR178_07601	606	201	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	85761	86054	+							CUR178_07602	294		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	85761	86054	+			KAG5486291.1	hypothetical protein			CUR178_07602	294		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	85761	86054	+	KAG5486291.1			hypothetical protein			CUR178_07602	294	97	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	86670	87815	+							CUR178_07603	1146		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	86670	87815	+			KAG5486292.1	hypothetical protein			CUR178_07603	1146		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	86670	87815	+	KAG5486292.1			hypothetical protein			CUR178_07603	1146	381	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	88757	89716	+							CUR178_07604	960		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	88757	89716	+			KAG5486293.1	hypothetical protein			CUR178_07604	960		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	88757	89716	+	KAG5486293.1			hypothetical protein			CUR178_07604	960	319	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	90313	90987	+							CUR178_07605	675		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	90313	90987	+			KAG5486294.1	hypothetical protein			CUR178_07605	675		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	90313	90987	+	KAG5486294.1			hypothetical protein			CUR178_07605	675	224	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	93325	93849	+							CUR178_07606	525		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	93325	93849	+			KAG5486295.1	hypothetical protein			CUR178_07606	525		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	93325	93849	+	KAG5486295.1			hypothetical protein			CUR178_07606	525	174	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	94814	96307	+							CUR178_07607	1494		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	94814	96307	+			KAG5486296.1	hypothetical protein			CUR178_07607	1494		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	94814	96307	+	KAG5486296.1			hypothetical protein			CUR178_07607	1494	497	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	97156	99195	+							CUR178_07608	2040		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	97156	99195	+			KAG5486297.1	hypothetical protein			CUR178_07608	2040		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	97156	99195	+	KAG5486297.1			hypothetical protein			CUR178_07608	2040	679	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	99803	100345	+							CUR178_07609	543		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	99803	100345	+			KAG5486298.1	hypothetical protein			CUR178_07609	543		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	99803	100345	+	KAG5486298.1			hypothetical protein			CUR178_07609	543	180	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	101338	104358	+							CUR178_07610	3021		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	101338	104358	+			KAG5486299.1	hypothetical protein			CUR178_07610	3021		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	101338	104358	+	KAG5486299.1			hypothetical protein			CUR178_07610	3021	1006	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	105237	106334	+							CUR178_07611	1098		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	105237	106334	+			KAG5486300.1	hypothetical protein			CUR178_07611	1098		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	105237	106334	+	KAG5486300.1			hypothetical protein			CUR178_07611	1098	365	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	110524	111999	+							CUR178_07612	1476		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	110524	111999	+			KAG5486301.1	hypothetical protein			CUR178_07612	1476		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	110524	111999	+	KAG5486301.1			hypothetical protein			CUR178_07612	1476	491	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	113150	115063	+							CUR178_07613	1914		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	113150	115063	+			KAG5486302.1	hypothetical protein			CUR178_07613	1914		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	113150	115063	+	KAG5486302.1			hypothetical protein			CUR178_07613	1914	637	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	115793	116749	+							CUR178_07614	957		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	5	CM030580.1	115793	116749	+			KAG5486303.1	hypothetical protein			CUR178_07614	957		
