# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	462984	465332	-							LPMP_131270	2349		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	462984	465332	-			AIN96554.1	hypothetical protein			LPMP_131270	2349		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	462984	465332	-	AIN96554.1			hypothetical protein			LPMP_131270	2349	782	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	468905	472870	-							LPMP_131280	3966		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	468905	472870	-			AIN96555.1	hypothetical protein			LPMP_131280	3966		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	468905	472870	-	AIN96555.1			hypothetical protein			LPMP_131280	3966	1321	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	476682	477422	-							LPMP_131290	741		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	476682	477422	-			AIN96556.1	hypothetical protein			LPMP_131290	741		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	476682	477422	-	AIN96556.1			hypothetical protein			LPMP_131290	741	246	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	478526	480301	-							LPMP_131300	1776		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	478526	480301	-			AIN96557.1	hypothetical protein			LPMP_131300	1776		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	478526	480301	-	AIN96557.1			hypothetical protein			LPMP_131300	1776	591	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	480802	485826	-							LPMP_131310	5025		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	480802	485826	-			AIN96558.1	hypothetical protein			LPMP_131310	5025		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	480802	485826	-	AIN96558.1			hypothetical protein			LPMP_131310	5025	1674	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	487217	487921	-							LPMP_131320	705		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	487217	487921	-			AIN96559.1	programmed cell death 6 protein-like protein			LPMP_131320	705		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	487217	487921	-	AIN96559.1			programmed cell death 6 protein-like protein			LPMP_131320	705	234	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	488741	505531	-							LPMP_131330	16791		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	488741	505531	-			AIN96560.1	hypothetical protein			LPMP_131330	16791		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	488741	505531	-	AIN96560.1			hypothetical protein			LPMP_131330	16791	5596	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	507231	507707	-							LPMP_131340	477		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	507231	507707	-			AIN96561.1	Ran-binding protein 1, putative			LPMP_131340	477		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	507231	507707	-	AIN96561.1			Ran-binding protein 1, putative			LPMP_131340	477	158	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	508432	510861	-							LPMP_131350	2430		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	508432	510861	-			AIN96562.1	hypothetical protein			LPMP_131350	2430		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	508432	510861	-	AIN96562.1			hypothetical protein			LPMP_131350	2430	809	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	513282	516395	-							LPMP_131360	3114		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	513282	516395	-			AIN96563.1	hypothetical protein			LPMP_131360	3114		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	513282	516395	-	AIN96563.1			hypothetical protein			LPMP_131360	3114	1037	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	520034	521674	-							LPMP_131370	1641		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	520034	521674	-			AIN96564.1	phosphoprotein phosphatase, putative			LPMP_131370	1641		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	520034	521674	-	AIN96564.1			phosphoprotein phosphatase, putative			LPMP_131370	1641	546	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	523434	524186	-							LPMP_131380	753		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	523434	524186	-			AIN96565.1	hypothetical protein			LPMP_131380	753		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	523434	524186	-	AIN96565.1			hypothetical protein			LPMP_131380	753	250	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	525503	528337	-							LPMP_131390	2835		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	525503	528337	-			AIN96566.1	hypothetical protein			LPMP_131390	2835		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	525503	528337	-	AIN96566.1			hypothetical protein			LPMP_131390	2835	944	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	531289	534579	-							LPMP_131400	3291		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	531289	534579	-			AIN96567.1	phospholipid-transporting ATPase 1-like protein			LPMP_131400	3291		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	531289	534579	-	AIN96567.1			phospholipid-transporting ATPase 1-like protein			LPMP_131400	3291	1096	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	535840	537369	-							LPMP_131410	1530		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	535840	537369	-			AIN96568.1	hypothetical protein			LPMP_131410	1530		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	535840	537369	-	AIN96568.1			hypothetical protein			LPMP_131410	1530	509	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	538794	542318	-							LPMP_131420	3525		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	538794	542318	-			AIN96569.1	hypothetical protein			LPMP_131420	3525		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	538794	542318	-	AIN96569.1			hypothetical protein			LPMP_131420	3525	1174	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	543236	544297	-							LPMP_131430	1062		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	543236	544297	-			AIN96570.1	ras-like small GTPase, putative			LPMP_131430	1062		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	543236	544297	-	AIN96570.1			ras-like small GTPase, putative			LPMP_131430	1062	353	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	547927	549492	-							LPMP_131440	1566		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	547927	549492	-			AIN96571.1	phosphoprotein phosphatase-like protein			LPMP_131440	1566		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	547927	549492	-	AIN96571.1			phosphoprotein phosphatase-like protein			LPMP_131440	1566	521	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	558065	558481	-							LPMP_131450	417		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	558065	558481	-			AIN96572.1	ubiquitin-conjugating enzyme-like protein			LPMP_131450	417		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	558065	558481	-	AIN96572.1			ubiquitin-conjugating enzyme-like protein			LPMP_131450	417	138	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	560720	562963	-							LPMP_131460	2244		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	560720	562963	-			AIN96573.1	hypothetical protein			LPMP_131460	2244		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	560720	562963	-	AIN96573.1			hypothetical protein			LPMP_131460	2244	747	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	564480	568412	-							LPMP_131470	3933		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	564480	568412	-			AIN96574.1	hypothetical protein			LPMP_131470	3933		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	564480	568412	-	AIN96574.1			hypothetical protein			LPMP_131470	3933	1310	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	571669	573858	-							LPMP_131480	2190		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	571669	573858	-			AIN96575.1	MCAK-like kinesin, putative			LPMP_131480	2190		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	571669	573858	-	AIN96575.1			MCAK-like kinesin, putative			LPMP_131480	2190	729	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	576108	577817	-							LPMP_131490	1710		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	576108	577817	-			AIN96576.1	squalene monooxygenase-like protein			LPMP_131490	1710		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	576108	577817	-	AIN96576.1			squalene monooxygenase-like protein			LPMP_131490	1710	569	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	580172	584908	-							LPMP_131500	4737		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	580172	584908	-			AIN96577.1	mitochondrial DNA polymerase I protein D, putative			LPMP_131500	4737		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	580172	584908	-	AIN96577.1			mitochondrial DNA polymerase I protein D, putative			LPMP_131500	4737	1578	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	586299	588080	-					MPK7		LPMP_131510	1782		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	586299	588080	-			AIN96578.1	mitogen-activated protein kinase 7, putative	MPK7		LPMP_131510	1782		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	586299	588080	-	AIN96578.1			mitogen-activated protein kinase 7, putative	MPK7		LPMP_131510	1782	593	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	589660	603651	-							LPMP_131520	13992		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	589660	603651	-			AIN96579.1	dynein heavy chain, putative			LPMP_131520	13992		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	589660	603651	-	AIN96579.1			dynein heavy chain, putative			LPMP_131520	13992	4663	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	604748	606364	-							LPMP_131530	1617		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	604748	606364	-			AIN96580.1	chaperonin TCP20, putative			LPMP_131530	1617		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	604748	606364	-	AIN96580.1			chaperonin TCP20, putative			LPMP_131530	1617	538	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	606855	607175	-							LPMP_131540	321		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	606855	607175	-			AIN96581.1	60S ribosomal protein L44, putative			LPMP_131540	321		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	606855	607175	-	AIN96581.1			60S ribosomal protein L44, putative			LPMP_131540	321	106	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	607913	608731	-					P5CR		LPMP_131550	819		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	607913	608731	-			AIN96582.1	pyrroline-5-carboxylate reductase	P5CR		LPMP_131550	819		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	607913	608731	-	AIN96582.1			pyrroline-5-carboxylate reductase	P5CR		LPMP_131550	819	272	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	610625	612442	+							LPMP_131560	1818		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	610625	612442	+			AIN96583.1	membrane transporter, putative			LPMP_131560	1818		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	610625	612442	+	AIN96583.1			membrane transporter, putative			LPMP_131560	1818	605	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	614086	615474	+							LPMP_131570	1389		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	614086	615474	+			AIN96584.1	hypothetical protein			LPMP_131570	1389		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	13	CP009382.1	614086	615474	+	AIN96584.1			hypothetical protein			LPMP_131570	1389	462	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	2215	3126	+							LPMP_140010	912		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	2215	3126	+			AIN96585.1	exosome complex exonuclease, putative			LPMP_140010	912		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	2215	3126	+	AIN96585.1			exosome complex exonuclease, putative			LPMP_140010	912	303	
gene	pseudogene	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	5048	6031	+							LPMP_140020	984		pseudo
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	6624	7400	+							LPMP_140030	777		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	6624	7400	+			AIN96586.1	hypothetical protein			LPMP_140030	777		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	6624	7400	+	AIN96586.1			hypothetical protein			LPMP_140030	777	258	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	8038	11334	+							LPMP_140040	3297		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	8038	11334	+			AIN96587.1	j-binding protein, putative			LPMP_140040	3297		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	8038	11334	+	AIN96587.1			j-binding protein, putative			LPMP_140040	3297	1098	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	13311	14825	+							LPMP_140050	1515		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	13311	14825	+			AIN96588.1	hypothetical protein			LPMP_140050	1515		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	13311	14825	+	AIN96588.1			hypothetical protein			LPMP_140050	1515	504	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	15379	15954	+							LPMP_140060	576		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	15379	15954	+			AIN96589.1	hypothetical protein			LPMP_140060	576		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	15379	15954	+	AIN96589.1			hypothetical protein			LPMP_140060	576	191	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	16593	17432	+							LPMP_140070	840		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	16593	17432	+			AIN96590.1	hypothetical protein			LPMP_140070	840		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	16593	17432	+	AIN96590.1			hypothetical protein			LPMP_140070	840	279	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	17966	18997	+							LPMP_140080	1032		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	17966	18997	+			AIN96591.1	hypothetical protein			LPMP_140080	1032		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	17966	18997	+	AIN96591.1			hypothetical protein			LPMP_140080	1032	343	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	19708	20754	+							LPMP_140090	1047		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	19708	20754	+			AIN96592.1	hypothetical protein			LPMP_140090	1047		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	19708	20754	+	AIN96592.1			hypothetical protein			LPMP_140090	1047	348	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	22083	25181	+							LPMP_140100	3099		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	22083	25181	+			AIN96593.1	hypothetical protein			LPMP_140100	3099		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	22083	25181	+	AIN96593.1			hypothetical protein			LPMP_140100	3099	1032	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	26031	27608	+							LPMP_140110	1578		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	26031	27608	+			AIN96594.1	hypothetical protein			LPMP_140110	1578		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	26031	27608	+	AIN96594.1			hypothetical protein			LPMP_140110	1578	525	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	28333	29397	+							LPMP_140120	1065		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	28333	29397	+			AIN96595.1	hypothetical protein			LPMP_140120	1065		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	28333	29397	+	AIN96595.1			hypothetical protein			LPMP_140120	1065	354	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	14	CP009383.1	30283	31341	+					IG-NH		LPMP_140130	1059		partial
